Date,Price,Open,High,Low,Vol.,Change %
7-Aug-13,5519.1,"5,549.30","5,561.45","5,486.85",245.01M,-0.42%
6-Aug-13,5542.25,"5,664.90","5,664.90","5,521.80",216.23M,-2.52%
5-Aug-13,5685.4,"5,682.40","5,721.00","5,661.50",197.17M,0.13%
2-Aug-13,5677.9,"5,750.05","5,761.85","5,649.00",222.49M,-0.87%
1-Aug-13,5727.85,"5,776.90","5,808.50","5,676.85",216.76M,-0.25%
31-Jul-13,5742,"5,738.35","5,752.10","5,675.75",235.47M,-0.23%
30-Jul-13,5755.05,"5,836.05","5,861.30","5,747.60",181.49M,-1.31%
29-Jul-13,5831.65,"5,869.95","5,886.00","5,825.80",173.43M,-0.93%
26-Jul-13,5886.2,"5,937.95","5,944.50","5,869.50",174.54M,-0.36%
25-Jul-13,5907.5,"5,970.40","5,990.65","5,896.40",237.08M,-1.39%
24-Jul-13,5990.5,"6,032.20","6,047.25","5,962.60",151.93M,-1.44%
23-Jul-13,6077.8,"6,064.30","6,093.35","6,061.30",126.47M,0.76%
22-Jul-13,6031.8,"6,009.75","6,064.15","6,004.25",115.17M,0.04%
19-Jul-13,6029.2,"6,057.20","6,066.85","6,020.25",163.31M,-0.15%
18-Jul-13,6038.05,"5,984.70","6,051.10","5,974.55",171.73M,1.08%
17-Jul-13,5973.3,"5,972.25","5,989.80","5,926.75",191.52M,0.30%
16-Jul-13,5955.25,"5,930.80","5,966.05","5,910.95",151.16M,-1.25%
15-Jul-13,6030.8,"5,991.20","6,038.20","5,980.95",116.28M,0.36%
12-Jul-13,6009,"6,000.50","6,019.00","5,951.15",127.71M,1.25%
11-Jul-13,5935.1,"5,894.50","5,948.85","5,887.95",120.20M,2.04%
10-Jul-13,5816.7,"5,869.90","5,879.35","5,802.85",117.52M,-0.72%
9-Jul-13,5859,"5,834.60","5,864.95","5,834.60",110.43M,0.82%
8-Jul-13,5811.55,"5,833.15","5,833.85","5,775.55",127.63M,-0.96%
5-Jul-13,5867.9,"5,889.95","5,900.45","5,858.45",123.59M,0.53%
4-Jul-13,5836.95,"5,794.75","5,848.20","5,786.05",151.93M,1.14%
3-Jul-13,5770.9,"5,811.95","5,815.00","5,760.40",160.52M,-1.48%
2-Jul-13,5857.55,"5,885.50","5,898.80","5,852.30",145.72M,-0.70%
1-Jul-13,5898.85,"5,834.10","5,904.35","5,822.20",144.79M,0.97%
28-Jun-13,5842.2,"5,749.50","5,852.95","5,749.50",214.40M,2.81%
27-Jun-13,5682.35,"5,647.95","5,699.35","5,630.95",239.03M,1.68%
26-Jun-13,5588.7,"5,627.95","5,635.25","5,579.35",160.10M,-0.36%
25-Jun-13,5609.1,"5,606.95","5,666.25","5,570.25",196.57M,0.34%
24-Jun-13,5590.25,"5,638.05","5,640.00","5,566.25",193.49M,-1.37%
21-Jun-13,5667.65,"5,639.90","5,686.15","5,616.85",182.41M,0.21%
20-Jun-13,5655.9,"5,754.15","5,755.00","5,645.65",198.40M,-2.86%
19-Jun-13,5822.25,"5,805.75","5,828.40","5,777.90",115.54M,0.15%
18-Jun-13,5813.6,"5,841.90","5,863.40","5,804.30",117.54M,-0.62%
17-Jun-13,5850.05,"5,820.40","5,854.90","5,770.25",107.16M,0.72%
14-Jun-13,5808.4,"5,748.95","5,819.40","5,739.40",124.41M,1.92%
13-Jun-13,5699.1,"5,709.35","5,729.85","5,683.10",142.04M,-1.06%
12-Jun-13,5760.2,"5,771.75","5,792.90","5,738.60",140.39M,-0.49%
11-Jun-13,5788.8,"5,848.75","5,868.05","5,780.35",180.90M,-1.52%
10-Jun-13,5878,"5,907.90","5,931.65","5,857.40",100.13M,-0.05%
7-Jun-13,5881,"5,900.05","5,972.70","5,871.30",118.35M,-0.68%
6-Jun-13,5921.4,"5,895.00","5,956.55","5,869.50",114.18M,-0.04%
5-Jun-13,5923.85,"5,908.30","5,935.20","5,883.70",110.22M,0.07%
4-Jun-13,5919.45,"5,941.10","5,981.60","5,910.25",114.45M,-0.33%
3-Jun-13,5939.3,"5,997.35","6,011.00","5,916.35",112.12M,-0.78%
31-May-13,5985.95,"6,098.70","6,106.25","5,975.55",175.31M,-2.26%
30-May-13,6124.05,"6,072.15","6,133.75","6,072.15",194.09M,0.32%
29-May-13,6104.3,"6,120.45","6,125.05","6,069.80",120.21M,-0.11%
28-May-13,6111.25,"6,086.35","6,127.65","6,055.40",139.67M,0.46%
27-May-13,6083.15,"5,989.40","6,099.90","5,975.55",115.12M,1.66%
24-May-13,5983.55,"6,010.70","6,015.30","5,936.80",161.62M,0.28%
23-May-13,5967.05,"6,050.40","6,081.45","5,955.70",198.93M,-2.09%
22-May-13,6094.5,"6,127.05","6,147.60","6,074.45",133.76M,-0.32%
21-May-13,6114.1,"6,152.35","6,180.25","6,102.35",130.59M,-0.70%
20-May-13,6156.9,"6,198.00","6,229.45","6,146.05",122.25M,-0.49%
17-May-13,6187.3,"6,172.95","6,199.95","6,146.15",147.28M,0.28%
16-May-13,6169.9,"6,128.25","6,187.30","6,128.25",158.64M,0.38%
15-May-13,6146.75,"6,018.85","6,157.10","6,018.85",153.89M,2.52%
14-May-13,5995.4,"5,989.70","6,026.20","5,970.05",119.27M,0.25%
13-May-13,5980.45,"6,098.20","6,104.95","5,972.90",107.95M,-2.08%
11-May-13,6107.25,"6,088.20","6,114.55","6,084.15",7.99M,0.21%
10-May-13,6094.75,"6,046.25","6,105.30","6,045.60",111.35M,0.74%
9-May-13,6050.15,"6,078.35","6,084.70","6,040.45",110.00M,-0.32%
8-May-13,6069.3,"6,064.15","6,083.55","6,024.95",122.28M,0.43%
7-May-13,6043.55,"5,983.45","6,050.50","5,982.95",136.37M,1.21%
6-May-13,5971.05,"5,944.90","5,976.50","5,928.45",110.17M,0.46%
3-May-13,5944,"5,993.50","6,000.30","5,930.15",145.75M,-0.92%
2-May-13,5999.35,"5,911.40","6,019.45","5,910.95",162.38M,1.17%
30-Apr-13,5930.2,"5,932.60","5,962.30","5,867.80",153.19M,0.44%
29-Apr-13,5904.1,"5,877.60","5,918.65","5,868.80",118.88M,0.56%
26-Apr-13,5871.45,"5,899.75","5,907.05","5,860.50",141.31M,-0.76%
25-Apr-13,5916.3,"5,856.10","5,924.60","5,853.30",199.60M,1.36%
23-Apr-13,5836.9,"5,843.10","5,844.30","5,791.55",132.22M,0.04%
22-Apr-13,5834.4,"5,789.85","5,844.85","5,789.80",135.10M,0.89%
18-Apr-13,5783.1,"5,682.70","5,794.35","5,681.85",149.88M,1.66%
17-Apr-13,5688.7,"5,708.65","5,732.15","5,669.00",154.58M,0.00%
16-Apr-13,5688.95,"5,562.45","5,699.25","5,555.85",142.68M,2.16%
15-Apr-13,5568.4,"5,508.50","5,592.85","5,500.30",142.92M,0.72%
12-Apr-13,5528.55,"5,520.70","5,544.50","5,494.90",127.32M,-1.17%
11-Apr-13,5594,"5,601.65","5,610.65","5,542.85",146.83M,0.64%
10-Apr-13,5558.7,"5,536.25","5,569.25","5,477.20",128.56M,1.16%
9-Apr-13,5495.1,"5,568.75","5,603.05","5,487.00",138.18M,-0.86%
8-Apr-13,5542.95,"5,550.50","5,569.20","5,537.05",97.02M,-0.19%
5-Apr-13,5553.25,"5,568.10","5,577.30","5,534.70",137.46M,-0.39%
4-Apr-13,5574.75,"5,640.65","5,644.45","5,565.65",134.59M,-1.73%
3-Apr-13,5672.9,"5,740.20","5,744.95","5,650.10",140.71M,-1.31%
2-Apr-13,5748.1,"5,701.70","5,754.60","5,687.15",106.42M,0.77%
1-Apr-13,5704.4,"5,697.35","5,720.95","5,675.90",97.78M,0.38%
28-Mar-13,5682.55,"5,647.75","5,692.95","5,604.85",209.66M,0.73%
26-Mar-13,5641.6,"5,613.75","5,655.30","5,612.05",126.50M,0.14%
25-Mar-13,5633.85,"5,707.30","5,718.40","5,624.40",150.39M,-0.31%
22-Mar-13,5651.35,"5,659.80","5,691.45","5,631.80",165.29M,-0.13%
21-Mar-13,5658.75,"5,705.90","5,757.75","5,647.95",179.18M,-0.63%
20-Mar-13,5694.4,"5,740.55","5,745.30","5,682.30",187.62M,-0.90%
19-Mar-13,5745.95,"5,859.50","5,863.60","5,724.30",182.31M,-1.53%
18-Mar-13,5835.25,"5,816.75","5,850.20","5,814.35",102.66M,-0.64%
15-Mar-13,5872.6,"5,914.90","5,945.65","5,861.00",152.16M,-0.62%
14-Mar-13,5908.95,"5,845.95","5,920.15","5,791.75",149.01M,0.99%
13-Mar-13,5851.2,"5,884.80","5,893.85","5,842.25",116.71M,-1.06%
12-Mar-13,5914.1,"5,944.60","5,952.00","5,893.65",115.94M,-0.48%
11-Mar-13,5942.35,"5,946.10","5,971.20","5,930.35",125.39M,-0.06%
8-Mar-13,5945.7,"5,883.65","5,952.85","5,883.00",150.78M,1.41%
7-Mar-13,5863.3,"5,801.30","5,878.00","5,801.30",134.68M,0.77%
6-Mar-13,5818.6,"5,816.40","5,828.70","5,795.05",156.90M,0.59%
5-Mar-13,5784.25,"5,722.45","5,790.10","5,722.40",154.41M,1.50%
4-Mar-13,5698.5,"5,704.70","5,712.00","5,663.60",144.89M,-0.37%
1-Mar-13,5719.7,"5,702.45","5,739.45","5,679.90",174.52M,0.47%
28-Feb-13,5693.05,"5,834.35","5,849.90","5,671.90",334.85M,-1.79%
27-Feb-13,5796.9,"5,784.90","5,818.20","5,749.70",175.17M,0.62%
26-Feb-13,5761.35,"5,838.30","5,838.85","5,748.60",157.36M,-1.60%
25-Feb-13,5854.75,"5,870.55","5,878.40","5,825.00",125.13M,0.08%
22-Feb-13,5850.3,"5,837.95","5,873.80","5,835.80",157.05M,-0.03%
21-Feb-13,5852.25,"5,909.65","5,921.15","5,844.40",159.40M,-1.53%
20-Feb-13,5943.05,"5,966.30","5,971.00","5,937.55",135.35M,0.06%
19-Feb-13,5939.7,"5,900.20","5,947.55","5,883.15",100.99M,0.70%
18-Feb-13,5898.2,"5,888.65","5,911.00","5,878.45",114.28M,0.18%
15-Feb-13,5887.4,"5,869.95","5,899.95","5,853.90",125.09M,-0.16%
14-Feb-13,5896.95,"5,933.20","5,940.20","5,884.55",143.83M,-0.61%
13-Feb-13,5932.95,"5,943.15","5,969.50","5,922.95",142.64M,0.18%
12-Feb-13,5922.5,"5,894.35","5,927.65","5,886.45",142.84M,0.42%
11-Feb-13,5897.85,"5,920.05","5,924.15","5,879.10",121.96M,-0.10%
8-Feb-13,5903.5,"5,929.10","5,953.70","5,883.65",192.61M,-0.59%
7-Feb-13,5938.8,"5,936.45","5,978.50","5,927.60",157.65M,-0.34%
6-Feb-13,5959.2,"5,988.05","5,990.90","5,953.15",157.82M,0.04%
5-Feb-13,5956.9,"5,948.20","5,970.35","5,946.90",136.23M,-0.51%
4-Feb-13,5987.25,"6,025.20","6,038.50","5,981.25",141.74M,-0.19%
1-Feb-13,5998.9,"6,040.95","6,052.95","5,983.20",159.27M,-0.59%
31-Jan-13,6034.75,"6,045.65","6,058.05","6,025.15",168.52M,-0.35%
30-Jan-13,6055.75,"6,065.00","6,071.95","6,044.15",124.22M,0.10%
29-Jan-13,6049.9,"6,064.70","6,111.80","6,042.45",157.55M,-0.41%
28-Jan-13,6074.8,"6,082.10","6,088.40","6,061.40",113.11M,0.00%
25-Jan-13,6074.65,"6,024.50","6,080.55","6,014.45",147.59M,0.92%
24-Jan-13,6019.35,"6,046.20","6,065.30","6,007.85",185.21M,-0.58%
23-Jan-13,6054.3,"6,052.85","6,069.80","6,021.15",136.99M,0.10%
22-Jan-13,6048.5,"6,080.15","6,101.30","6,040.50",129.04M,-0.56%
21-Jan-13,6082.3,"6,085.75","6,094.35","6,065.10",130.87M,0.30%
18-Jan-13,6064.4,"6,059.85","6,083.40","6,048.30",186.46M,0.42%
17-Jan-13,6039.2,"6,001.25","6,053.20","5,988.10",178.96M,0.62%
16-Jan-13,6001.85,"6,049.00","6,055.95","5,992.05",128.99M,-0.90%
15-Jan-13,6056.6,"6,037.85","6,068.50","6,018.60",138.36M,0.54%
14-Jan-13,6024.05,"5,967.20","6,036.90","5,962.15",134.71M,1.22%
11-Jan-13,5951.3,"6,012.40","6,018.85","5,940.60",128.02M,-0.29%
10-Jan-13,5968.65,"5,998.80","6,005.15","5,947.30",129.77M,-0.05%
9-Jan-13,5971.5,"6,006.20","6,020.10","5,958.45",129.64M,-0.50%
8-Jan-13,6001.7,"5,983.45","6,007.05","5,964.40",109.94M,0.22%
7-Jan-13,5988.4,"6,042.15","6,042.15","5,977.15",110.25M,-0.46%
4-Jan-13,6016.15,"6,011.95","6,020.75","5,981.55",113.23M,0.11%
3-Jan-13,6009.5,"6,015.80","6,017.00","5,986.55",99.99M,0.27%
2-Jan-13,5993.25,"5,982.60","6,006.05","5,982.00",116.06M,0.71%
1-Jan-13,5950.85,"5,937.65","5,963.90","5,935.20",77.90M,0.77%
31-Dec-12,5905.1,"5,901.20","5,919.00","5,897.15",64.81M,-0.06%
28-Dec-12,5908.35,"5,887.15","5,915.75","5,879.50",89.67M,0.65%
27-Dec-12,5870.1,"5,930.20","5,930.80","5,864.70",139.61M,-0.60%
26-Dec-12,5905.6,"5,864.95","5,917.30","5,859.55",83.87M,0.85%
24-Dec-12,5855.75,"5,869.00","5,871.90","5,844.70",85.34M,0.14%
21-Dec-12,5847.7,"5,888.00","5,888.00","5,841.65",141.15M,-1.16%
20-Dec-12,5916.4,"5,934.45","5,937.60","5,881.45",123.91M,-0.22%
19-Dec-12,5929.6,"5,917.30","5,939.40","5,910.80",149.44M,0.56%
18-Dec-12,5896.8,"5,873.60","5,905.80","5,823.15",148.91M,0.66%
17-Dec-12,5857.9,"5,860.50","5,886.05","5,850.15",109.55M,-0.37%
14-Dec-12,5879.6,"5,846.90","5,886.10","5,839.15",115.16M,0.48%
13-Dec-12,5851.5,"5,900.35","5,907.45","5,841.35",136.62M,-0.62%
12-Dec-12,5888,"5,917.80","5,924.60","5,874.25",132.67M,-0.18%
11-Dec-12,5898.8,"5,923.80","5,965.15","5,865.45",137.42M,-0.17%
10-Dec-12,5908.9,"5,916.05","5,919.95","5,888.10",95.98M,0.03%
7-Dec-12,5907.4,"5,934.00","5,949.85","5,888.65",127.61M,-0.40%
6-Dec-12,5930.9,"5,926.30","5,942.55","5,838.90",140.27M,0.52%
5-Dec-12,5900.5,"5,906.60","5,917.80","5,891.35",139.65M,0.19%
4-Dec-12,5889.25,"5,866.80","5,894.95","5,859.00",131.02M,0.31%
3-Dec-12,5870.95,"5,878.25","5,899.15","5,854.60",113.42M,-0.15%
30-Nov-12,5879.85,"5,836.00","5,885.25","5,827.85",257.05M,0.94%
29-Nov-12,5825,"5,736.70","5,833.50","5,736.10",207.30M,1.70%
27-Nov-12,5727.45,"5,658.50","5,733.20","5,658.00",134.41M,1.62%
26-Nov-12,5635.9,"5,648.65","5,649.20","5,623.45",79.29M,0.17%
23-Nov-12,5626.6,"5,635.45","5,637.75","5,593.55",85.08M,-0.02%
22-Nov-12,5627.75,"5,628.60","5,643.35","5,608.00",94.06M,0.23%
21-Nov-12,5614.8,"5,582.50","5,620.20","5,561.40",105.15M,0.78%
20-Nov-12,5571.55,"5,604.80","5,613.70","5,548.35",107.48M,0.00%
19-Nov-12,5571.4,"5,577.30","5,592.75","5,549.25",106.99M,-0.05%
16-Nov-12,5574.05,"5,624.80","5,650.15","5,559.80",121.90M,-1.01%
15-Nov-12,5631,"5,650.35","5,651.65","5,603.55",133.98M,-0.63%
13-Nov-12,5666.95,"5,689.70","5,698.25","5,660.35",16.52M,-0.29%
12-Nov-12,5683.7,"5,688.45","5,718.90","5,665.75",92.70M,-0.04%
9-Nov-12,5686.25,"5,731.10","5,751.70","5,677.75",98.76M,-0.91%
8-Nov-12,5738.75,"5,709.00","5,744.50","5,693.95",117.59M,-0.37%
7-Nov-12,5760.1,"5,718.60","5,777.30","5,711.40",133.74M,0.62%
6-Nov-12,5724.4,"5,694.10","5,730.80","5,693.65",115.02M,0.35%
5-Nov-12,5704.2,"5,693.05","5,709.20","5,679.50",74.83M,0.11%
2-Nov-12,5697.7,"5,696.35","5,711.30","5,682.55",111.16M,0.93%
1-Nov-12,5645.05,"5,609.85","5,649.75","5,601.95",107.39M,0.45%
31-Oct-12,5619.7,"5,596.75","5,624.40","5,583.05",112.08M,0.39%
30-Oct-12,5597.9,"5,656.35","5,689.90","5,589.90",116.68M,-1.19%
29-Oct-12,5665.6,"5,665.20","5,698.30","5,645.10",93.56M,0.02%
26-Oct-12,5664.3,"5,683.55","5,697.20","5,641.75",101.66M,-0.72%
25-Oct-12,5705.3,"5,688.80","5,718.75","5,685.70",158.34M,0.24%
23-Oct-12,5691.4,"5,715.65","5,720.80","5,681.45",81.50M,-0.45%
22-Oct-12,5717.15,"5,667.60","5,721.55","5,658.05",103.37M,0.58%
19-Oct-12,5684.25,"5,703.30","5,711.70","5,660.00",124.26M,-0.60%
18-Oct-12,5718.7,"5,675.30","5,722.50","5,650.55",144.10M,1.03%
17-Oct-12,5660.25,"5,681.10","5,684.35","5,633.90",123.97M,0.22%
16-Oct-12,5648,"5,705.60","5,714.00","5,635.60",117.42M,-0.69%
15-Oct-12,5687.25,"5,674.25","5,693.70","5,651.05",93.69M,0.20%
12-Oct-12,5676.05,"5,681.70","5,725.00","5,659.35",130.08M,-0.56%
11-Oct-12,5708.05,"5,663.50","5,721.10","5,636.95",148.28M,0.99%
10-Oct-12,5652.15,"5,671.15","5,686.50","5,647.05",126.29M,-0.92%
9-Oct-12,5704.6,"5,708.15","5,728.65","5,677.90",119.30M,0.50%
8-Oct-12,5676,"5,751.85","5,751.85","5,666.20",142.32M,-1.23%
5-Oct-12,5746.95,"5,815.00","5,815.35","4,888.20",255.57M,-0.70%
4-Oct-12,5787.6,"5,751.55","5,807.25","5,751.35",179.19M,0.98%
3-Oct-12,5731.25,"5,727.70","5,743.25","5,715.80",173.22M,0.22%
1-Oct-12,5718.8,"5,704.75","5,722.95","5,694.00",128.04M,0.27%
28-Sep-12,5703.3,"5,684.80","5,735.15","5,683.45",173.26M,0.95%
27-Sep-12,5649.5,"5,673.75","5,693.70","5,639.70",238.99M,-0.25%
26-Sep-12,5663.45,"5,653.40","5,672.80","5,638.65",170.77M,-0.18%
25-Sep-12,5673.9,"5,674.90","5,702.70","5,652.45",341.39M,0.08%
24-Sep-12,5669.6,"5,691.95","5,709.85","5,662.75",210.42M,-0.38%
21-Sep-12,5691.15,"5,577.00","5,720.00","5,575.45",278.02M,2.46%
20-Sep-12,5554.25,"5,536.95","5,581.35","5,534.90",165.68M,-0.82%
18-Sep-12,5600.05,"5,602.40","5,620.55","5,586.45",175.49M,-0.18%
17-Sep-12,5610,"5,631.75","5,652.20","5,585.15",258.91M,0.58%
14-Sep-12,5577.65,"5,528.35","5,586.65","5,526.95",233.78M,2.62%
13-Sep-12,5435.35,"5,435.20","5,447.45","5,421.85",110.77M,0.08%
12-Sep-12,5431,"5,404.45","5,435.55","5,393.95",139.92M,0.76%
11-Sep-12,5390,"5,336.10","5,393.35","5,332.10",112.88M,0.50%
10-Sep-12,5363.45,"5,361.90","5,375.45","5,349.10",109.61M,0.09%
8-Sep-12,5358.7,"5,343.65","5,366.30","5,343.45",11.22M,0.31%
7-Sep-12,5342.1,"5,309.45","5,347.15","5,309.20",149.58M,1.98%
6-Sep-12,5238.4,"5,217.65","5,260.60","5,217.65",134.01M,0.24%
5-Sep-12,5225.7,"5,243.90","5,259.50","5,215.70",126.16M,-0.92%
4-Sep-12,5274,"5,249.15","5,278.35","5,233.20",106.32M,0.39%
3-Sep-12,5253.75,"5,276.50","5,295.80","5,243.15",110.38M,-0.09%
31-Aug-12,5258.5,"5,298.20","5,303.25","5,238.90",167.39M,-1.06%
30-Aug-12,5315.05,"5,268.60","5,342.80","5,255.05",226.49M,0.52%
29-Aug-12,5287.8,"5,343.85","5,345.50","5,282.70",157.47M,-0.88%
28-Aug-12,5334.6,"5,348.05","5,359.25","5,312.60",123.68M,-0.29%
27-Aug-12,5350.25,"5,387.85","5,399.15","5,346.65",89.99M,-0.68%
24-Aug-12,5386.7,"5,392.60","5,399.65","5,371.00",114.35M,-0.53%
23-Aug-12,5415.35,"5,426.15","5,448.60","5,393.85",128.00M,0.05%
22-Aug-12,5412.85,"5,395.75","5,433.35","5,394.80",103.10M,-0.15%
21-Aug-12,5421,"5,368.70","5,425.15","5,368.70",124.34M,1.02%
17-Aug-12,5366.3,"5,368.60","5,399.95","5,341.70",134.98M,0.06%
16-Aug-12,5362.95,"5,385.95","5,390.65","5,356.65",134.00M,-0.32%
14-Aug-12,5380.35,"5,343.25","5,387.05","5,328.80",109.79M,0.61%
13-Aug-12,5347.9,"5,316.35","5,352.45","5,309.05",107.58M,0.52%
10-Aug-12,5320.4,"5,308.20","5,330.10","5,294.10",130.09M,-0.05%
9-Aug-12,5322.95,"5,348.30","5,368.20","5,312.10",181.42M,-0.28%
8-Aug-12,5338,"5,345.25","5,377.60","5,331.05",165.96M,0.02%
7-Aug-12,5336.7,"5,295.40","5,350.10","5,281.65",130.43M,1.03%
6-Aug-12,5282.55,"5,260.85","5,293.20","5,260.85",103.15M,1.28%
3-Aug-12,5215.7,"5,195.60","5,220.20","5,164.65",112.92M,-0.23%
2-Aug-12,5227.75,"5,233.10","5,236.90","5,209.95",92.97M,-0.24%
1-Aug-12,5240.5,"5,220.70","5,246.35","5,212.65",113.82M,0.22%
31-Jul-12,5229,"5,214.85","5,234.55","5,154.05",147.06M,0.56%
30-Jul-12,5199.8,"5,129.75","5,206.60","5,129.75",117.52M,1.96%
27-Jul-12,5099.85,"5,124.30","5,149.95","5,077.50",131.95M,1.13%
26-Jul-12,5043,"5,126.30","5,126.30","5,032.40",180.13M,-1.30%
25-Jul-12,5109.6,"5,118.40","5,121.60","5,076.60",130.97M,-0.36%
24-Jul-12,5128.2,"5,128.80","5,144.00","5,103.25",116.52M,0.20%
23-Jul-12,5117.95,"5,163.25","5,164.20","5,108.10",104.77M,-1.67%
20-Jul-12,5205.1,"5,233.55","5,238.70","5,197.50",89.73M,-0.72%
19-Jul-12,5242.7,"5,249.85","5,257.75","5,233.15",109.77M,0.51%
18-Jul-12,5216.3,"5,199.10","5,222.85","5,169.05",109.65M,0.45%
17-Jul-12,5192.85,"5,228.05","5,236.70","5,181.70",111.77M,-0.08%
16-Jul-12,5197.25,"5,232.35","5,246.85","5,190.45",106.31M,-0.57%
13-Jul-12,5227.25,"5,242.75","5,267.15","5,216.85",99.05M,-0.15%
12-Jul-12,5235.25,"5,240.00","5,261.75","5,217.70",131.19M,-1.34%
11-Jul-12,5306.3,"5,315.25","5,336.45","5,300.25",113.53M,-0.73%
10-Jul-12,5345.35,"5,286.60","5,348.55","5,284.55",123.95M,1.33%
9-Jul-12,5275.15,"5,283.70","5,300.60","5,257.75",101.17M,-0.79%
6-Jul-12,5316.95,"5,324.70","5,327.20","5,287.75",113.30M,-0.19%
5-Jul-12,5327.3,"5,297.05","5,333.65","5,288.85",118.92M,0.47%
4-Jul-12,5302.55,"5,310.40","5,317.65","5,273.30",156.00M,0.28%
3-Jul-12,5287.95,"5,298.85","5,317.00","5,265.95",133.12M,0.18%
2-Jul-12,5278.6,"5,283.85","5,302.15","5,263.35",126.16M,-0.01%
29-Jun-12,5278.9,"5,191.25","5,286.25","5,189.00",226.52M,2.52%
28-Jun-12,5149.15,"5,148.95","5,159.05","5,125.30",143.07M,0.14%
27-Jun-12,5141.9,"5,149.45","5,160.10","5,129.25",112.27M,0.41%
26-Jun-12,5120.8,"5,107.45","5,134.55","5,095.50",99.41M,0.12%
25-Jun-12,5114.65,"5,158.50","5,194.60","5,105.65",123.50M,-0.61%
22-Jun-12,5146.05,"5,101.75","5,159.80","5,094.00",159.75M,-0.37%
21-Jun-12,5165,"5,097.35","5,170.40","5,093.45",142.99M,0.87%
20-Jun-12,5120.55,"5,114.55","5,141.70","5,100.70",160.51M,0.33%
19-Jun-12,5103.85,"5,050.80","5,113.60","5,048.10",149.42M,0.78%
18-Jun-12,5064.25,"5,174.00","5,190.20","5,041.70",153.46M,-1.46%
15-Jun-12,5139.05,"5,069.55","5,146.20","5,069.15",155.44M,1.67%
14-Jun-12,5054.75,"5,105.10","5,130.00","5,047.60",118.35M,-1.30%
13-Jun-12,5121.45,"5,117.55","5,144.90","5,095.45",125.67M,0.11%
12-Jun-12,5115.9,"5,015.50","5,128.90","5,015.15",135.48M,1.22%
11-Jun-12,5054.1,"5,096.70","5,124.45","5,040.70",125.62M,-0.28%
8-Jun-12,5068.35,"5,044.25","5,084.45","4,994.80",138.39M,0.37%
7-Jun-12,5049.65,"5,035.35","5,059.65","5,007.75",150.56M,1.05%
6-Jun-12,4997.1,"4,886.65","5,010.45","4,886.15",185.34M,2.75%
5-Jun-12,4863.3,"4,869.45","4,898.95","4,847.70",141.48M,0.31%
4-Jun-12,4848.15,"4,797.30","4,858.30","4,770.35",152.34M,0.14%
1-Jun-12,4841.6,"4,910.85","4,925.00","4,831.75",138.77M,-1.68%
31-May-12,4924.25,"4,896.10","4,949.25","4,883.55",296.91M,-0.54%
30-May-12,4950.75,"4,964.25","4,982.25","4,944.90",146.00M,-0.79%
29-May-12,4990.1,"5,005.35","5,020.15","4,982.15",124.22M,0.09%
28-May-12,4985.65,"4,931.70","4,994.95","4,931.30",97.26M,1.33%
25-May-12,4920.4,"4,905.95","4,935.80","4,889.35",118.19M,-0.02%
24-May-12,4921.4,"4,863.40","4,931.90","4,830.15",140.48M,1.77%
23-May-12,4835.65,"4,843.00","4,853.75","4,803.95",136.11M,-0.51%
22-May-12,4860.5,"4,954.70","4,956.35","4,849.90",130.81M,-0.93%
21-May-12,4906.05,"4,888.50","4,937.50","4,888.50",116.51M,0.30%
18-May-12,4891.45,"4,796.40","4,908.50","4,788.95",154.51M,0.44%
17-May-12,4870.2,"4,878.60","4,922.25","4,850.20",155.65M,0.25%
16-May-12,4858.25,"4,875.30","4,882.25","4,837.05",165.05M,-1.71%
15-May-12,4942.8,"4,869.85","4,955.20","4,868.55",142.12M,0.71%
14-May-12,4907.8,"4,934.35","4,957.20","4,874.50",126.95M,-0.43%
11-May-12,4928.9,"4,938.85","4,976.25","4,906.15",138.53M,-0.74%
10-May-12,4965.7,"4,984.15","5,039.30","4,950.30",141.03M,-0.18%
9-May-12,4974.8,"4,967.90","5,016.25","4,956.45",180.44M,-0.50%
8-May-12,4999.95,"5,114.70","5,119.95","4,983.60",164.26M,-2.23%
7-May-12,5114.15,"5,017.80","5,124.75","4,988.00",168.27M,0.54%
4-May-12,5086.85,"5,166.65","5,177.20","5,070.60",153.30M,-1.96%
3-May-12,5188.4,"5,211.20","5,217.30","5,180.65",118.57M,-0.97%
2-May-12,5239.15,"5,254.30","5,279.60","5,226.45",119.33M,-0.17%
30-Apr-12,5248.15,"5,201.45","5,262.15","5,201.45",108.14M,1.11%
27-Apr-12,5190.6,"5,189.00","5,223.05","5,154.30",128.76M,0.03%
26-Apr-12,5189,"5,214.75","5,215.60","5,179.05",185.90M,-0.25%
25-Apr-12,5202,"5,222.20","5,236.10","5,160.65",142.91M,-0.40%
24-Apr-12,5222.65,"5,215.90","5,232.35","5,180.35",155.68M,0.42%
23-Apr-12,5200.6,"5,277.40","5,310.55","5,187.15",138.04M,-1.71%
20-Apr-12,5290.85,"5,313.95","5,336.15","5,245.45",135.25M,-0.78%
19-Apr-12,5332.4,"5,320.60","5,342.45","5,291.30",133.55M,0.61%
18-Apr-12,5300,"5,320.70","5,342.00","5,293.45",152.74M,0.19%
17-Apr-12,5289.7,"5,266.60","5,298.20","5,208.35",178.90M,1.22%
16-Apr-12,5226.2,"5,190.60","5,233.50","5,183.50",119.73M,0.36%
13-Apr-12,5207.45,"5,255.70","5,306.75","5,185.40",164.23M,-1.32%
